Product Name,Revenue,Demand,Initial Inventory
T-shirt XXL 542.0,542,4,10
T-shirt XXL 543.0,543,20,50
T-shirt XXL 543.81,543.81,0,0
T-shirt XXL 545.0,545,100,250
T-shirt XXL 547.0,547,10,25
T-shirt XXL 548.0,548,12,30
T-shirt XXL 549.0,549,8,20
T-shirt XXL 550.0,550,4,10
T-shirt XXL 551.0,551,8,20
T-shirt XXL 551.43,551.43,0,0
T-shirt XXL 553.33,553.33,0,0
T-shirt XXL 554.29,554.29,0,0
T-shirt XXL 558.0,558,6,15
T-shirt XXL 558.1,558.1,0,0
T-shirt XXL 560.0,560,100,250
T-shirt XXL 561.0,561,2,5
T-shirt XXL 562.0,562,26,65
T-shirt XXL 563.0,563,168,420
T-shirt XXL 565.0,565,8,20
T-shirt XXL 566.0,566,4,10
T-shirt XXL 567.0,567,10,25
T-shirt XXL 568.0,568,26,65
T-shirt XXL 568.57,568.57,0,0
T-shirt XXL 569.0,569,28,70
T-shirt XXL 570.48,570.48,0,0
T-shirt XXL 571.0,571,6,15
T-shirt XXL 572.0,572,2,5
T-shirt XXL 573.0,573,2,5
T-shirt XXL 576.19,576.19,0,0
T-shirt XXL 579.0,579,56,140
T-shirt XXL 581.0,581,4,10
T-shirt XXL 582.0,582,74,185
T-shirt XXL 582.86,582.86,0,0
T-shirt XXL 583.0,583,10,25
T-shirt XXL 586.0,586,18,45
T-shirt XXL 587.0,587,6,15
T-shirt XXL 589.0,589,40,100
T-shirt XXL 590.0,590,16,40
T-shirt XXL 591.0,591,32,80
T-shirt XXL 594.0,594,2,5
T-shirt XXL 595.0,595,26,65
T-shirt XXL 597.0,597,204,510
T-shirt XXL 598.0,598,14,35
T-shirt XXL 599.0,599,266,665
T-shirt XXL 599.04,599.04,0,0
T-shirt XXL 599.05,599.05,0,0
T-shirt XXL 600.95,600.95,0,0
T-shirt XXL 602.86,602.86,0,0
T-shirt XXL 603.0,603,10,25
T-shirt XXL 604.0,604,2,5
T-shirt XXL 605.0,605,14,35
T-shirt XXL 607.0,607,14,35
T-shirt XXL 611.0,611,2,5
T-shirt XXL 611.43,611.43,0,0
T-shirt XXL 612.0,612,94,235
T-shirt XXL 613.0,613,62,155
T-shirt XXL 614.0,614,2,5
T-shirt XXL 615.0,615,2,5
T-shirt XXL 615.24,615.24,0,0
T-shirt XXL 616.0,616,2,5
T-shirt XXL 618.0,618,16,40
T-shirt XXL 621.9,621.9,0,0
T-shirt XXL 622.86,622.86,0,0
T-shirt XXL 625.0,625,12,30
T-shirt XXL 626.0,626,136,340
T-shirt XXL 627.0,627,10,25
T-shirt XXL 627.62,627.62,0,0
T-shirt XXL 629.0,629,20,50
T-shirt XXL 630.0,630,4,10
T-shirt XXL 631.0,631,66,165
T-shirt XXL 632.0,632,4,10
T-shirt XXL 632.38,632.38,0,0
T-shirt XXL 633.0,633,54,135
T-shirt XXL 634.0,634,10,25
T-shirt XXL 634.29,634.29,0,0
T-shirt XXL 635.0,635,304,760
T-shirt XXL 636.0,636,8,20
T-shirt XXL 641.0,641,94,235
T-shirt XXL 642.0,642,2,5
T-shirt XXL 642.86,642.86,0,0
T-shirt XXL 643.0,643,12,30
T-shirt XXL 644.76,644.76,0,0
T-shirt XXL 645.0,645,6,15
T-shirt XXL 646.0,646,30,75
T-shirt XXL 647.0,647,4,10
T-shirt XXL 647.62,647.62,0,0
T-shirt XXL 648.0,648,110,275
T-shirt XXL 650.0,650,34,85
T-shirt XXL 651.43,651.43,0,0
T-shirt XXL 652.0,652,2,5
T-shirt XXL 653.0,653,80,200
T-shirt XXL 654.0,654,222,555
T-shirt XXL 655.0,655,8,20
T-shirt XXL 657.0,657,4,10
T-shirt XXL 659.0,659,8,20
T-shirt XXL 659.05,659.05,0,0
T-shirt XXL 660.0,660,14,35
T-shirt XXL 662.0,662,16,40
T-shirt XXL 662.86,662.86,0,0
T-shirt XXL 664.0,664,34,85
T-shirt XXL 664.76,664.76,0,0
T-shirt XXL 666.0,666,182,455
T-shirt XXL 667.0,667,2,5
T-shirt XXL 668.0,668,16,40
T-shirt XXL 668.57,668.57,0,0
T-shirt XXL 671.0,671,18,45
T-shirt XXL 672.0,672,2,5
T-shirt XXL 675.0,675,2,5
T-shirt XXL 677.0,677,10,25
T-shirt XXL 678.0,678,4,10
T-shirt XXL 680.0,680,50,125
T-shirt XXL 682.0,682,2,5
T-shirt XXL 683.0,683,14,35
T-shirt XXL 684.0,684,38,95
T-shirt XXL 685.0,685,10,25
T-shirt XXL 688.0,688,8,20
T-shirt XXL 689.52,689.52,0,0
T-shirt XXL 692.0,692,38,95
T-shirt XXL 693.0,693,12,30
T-shirt XXL 696.0,696,170,425
T-shirt XXL 698.0,698,48,120
T-shirt XXL 699.0,699,74,185
T-shirt XXL 702.0,702,40,100
T-shirt XXL 703.0,703,2,5
T-shirt XXL 711.0,711,2,5
T-shirt XXL 714.0,714,4,10
T-shirt XXL 715.0,715,30,75
T-shirt XXL 716.0,716,4,10
T-shirt XXL 717.0,717,10,25
T-shirt XXL 721.0,721,16,40
T-shirt XXL 723.0,723,2,5
T-shirt XXL 724.0,724,4,10
T-shirt XXL 725.0,725,54,135
T-shirt XXL 729.0,729,42,105
T-shirt XXL 730.0,730,8,20
T-shirt XXL 735.0,735,6,15
T-shirt XXL 736.0,736,70,175
T-shirt XXL 737.0,737,10,25
T-shirt XXL 747.0,747,50,125
T-shirt XXL 749.0,749,10,25
T-shirt XXL 750.0,750,2,5
T-shirt XXL 750.48,750.48,0,0
T-shirt XXL 751.0,751,56,140
T-shirt XXL 753.33,753.33,0,0
T-shirt XXL 758.0,758,4,10
T-shirt XXL 759.0,759,196,490
T-shirt XXL 760.0,760,10,25
T-shirt XXL 760.95,760.95,0,0
T-shirt XXL 760.96,760.96,0,0
T-shirt XXL 761.0,761,8,20
T-shirt XXL 762.0,762,4,10
T-shirt XXL 762.86,762.86,0,0
T-shirt XXL 763.0,763,6,15
T-shirt XXL 764.0,764,44,110
T-shirt XXL 769.0,769,4,10
T-shirt XXL 771.0,771,114,285
T-shirt XXL 773.0,773,4,10
T-shirt XXL 774.0,774,28,70
T-shirt XXL 775.0,775,16,40
T-shirt XXL 777.0,777,2,5
T-shirt XXL 782.0,782,4,10
T-shirt XXL 783.0,783,42,105
T-shirt XXL 784.76,784.76,0,0
T-shirt XXL 786.0,786,42,105
T-shirt XXL 788.0,788,390,975
T-shirt XXL 790.0,790,20,50
T-shirt XXL 791.0,791,16,40
T-shirt XXL 792.0,792,16,40
T-shirt XXL 793.33,793.33,0,0
T-shirt XXL 798.0,798,3,10
T-shirt XXL 799.0,799,72,180
T-shirt XXL 801.0,801,24,60
T-shirt XXL 804.76,804.76,0,0
T-shirt XXL 809.52,809.52,0,0
T-shirt XXL 811.43,811.43,0,0
T-shirt XXL 814.0,814,16,40
T-shirt XXL 816.0,816,2,5
T-shirt XXL 818.0,818,20,50
T-shirt XXL 819.0,819,16,40
T-shirt XXL 820.0,820,4,10
T-shirt XXL 824.0,824,168,420
T-shirt XXL 825.0,825,18,45
T-shirt XXL 828.0,828,22,55
T-shirt XXL 831.0,831,2,5
T-shirt XXL 832.0,832,16,40
T-shirt XXL 833.0,833,26,65
T-shirt XXL 835.0,835,34,85
T-shirt XXL 836.0,836,2,5
T-shirt XXL 837.0,837,8,20
T-shirt XXL 839.04,839.04,0,0
T-shirt XXL 840.0,840,0,0
T-shirt XXL 841.0,841,4,10
T-shirt XXL 844.0,844,2,5
T-shirt XXL 845.0,845,44,110
T-shirt XXL 846.0,846,2,5
T-shirt XXL 847.0,847,40,100
T-shirt XXL 848.0,848,2,5
T-shirt XXL 849.0,849,2,5
T-shirt XXL 850.0,850,38,95
T-shirt XXL 852.0,852,120,300
T-shirt XXL 852.38,852.38,0,0
T-shirt XXL 854.0,854,28,70
T-shirt XXL 855.0,855,8,20
T-shirt XXL 856.0,856,10,25
T-shirt XXL 856.19,856.19,0,0
T-shirt XXL 857.0,857,14,35
T-shirt XXL 859.0,859,12,30
T-shirt XXL 864.0,864,2,5
T-shirt XXL 865.18,865.18,0,0
T-shirt XXL 868.57,868.57,0,0
T-shirt XXL 869.0,869,14,35
T-shirt XXL 872.0,872,20,50
T-shirt XXL 872.38,872.38,0,0
T-shirt XXL 873.0,873,2,5
T-shirt XXL 874.0,874,2,5
T-shirt XXL 876.0,876,4,10
T-shirt XXL 877.0,877,8,20
T-shirt XXL 878.1,878.1,0,0
T-shirt XXL 881.0,881,20,50
T-shirt XXL 882.0,882,12,30
T-shirt XXL 885.0,885,4,10
T-shirt XXL 886.0,886,22,55
T-shirt XXL 888.0,888,76,190
T-shirt XXL 889.0,889,6,15
T-shirt XXL 892.0,892,2,5
T-shirt XXL 894.29,894.29,0,0
T-shirt XXL 895.0,895,26,65
T-shirt XXL 898.0,898,10,25
T-shirt XXL 899.0,899,122,305
T-shirt XXL 904.76,904.76,0,0
T-shirt XXL 909.0,909,22,55
T-shirt XXL 911.0,911,6,15
T-shirt XXL 912.0,912,8,20
T-shirt XXL 916.0,916,24,60
T-shirt XXL 919.0,919,6,15
T-shirt XXL 919.05,919.05,0,0
T-shirt XXL 921.0,921,16,40
T-shirt XXL 921.9,921.9,0,0
T-shirt XXL 922.0,922,56,140
T-shirt XXL 922.32,922.32,0,0
T-shirt XXL 922.86,922.86,0,0
T-shirt XXL 927.0,927,4,10
T-shirt XXL 930.0,930,12,30
T-shirt XXL 931.0,931,2,5
T-shirt XXL 933.0,933,8,20
T-shirt XXL 936.0,936,2,5
T-shirt XXL 939.0,939,84,210
T-shirt XXL 947.0,947,2,5
T-shirt XXL 949.0,949,38,95
T-shirt XXL 950.0,950,2,5
T-shirt XXL 951.43,951.43,0,0
T-shirt XXL 953.57,953.57,0,0
T-shirt XXL 955.0,955,20,50
T-shirt XXL 958.0,958,14,35
T-shirt XXL 962.0,962,30,75
T-shirt XXL 965.0,965,8,20
T-shirt XXL 967.0,967,40,100
T-shirt XXL 968.0,968,66,165
T-shirt XXL 969.0,969,116,290
T-shirt XXL 979.0,979,8,20
T-shirt XXL 980.36,980.36,0,0
T-shirt XXL 981.25,981.25,0,0
T-shirt XXL 984.0,984,14,35
T-shirt XXL 985.0,985,8,20
T-shirt XXL 986.67,986.67,0,0
T-shirt XXL 988.0,988,88,220
T-shirt XXL 992.86,992.86,0,0
T-shirt XXL 995.0,995,8,20
T-shirt XXL 999.0,999,296,740
T-shirt XXL nan,,20,50
Trousers 3XL 1026.0,1026,3,10
Trousers 3XL 1039.0,1039,4,10
Trousers 3XL 1296.0,1296,3,10
Trousers 3XL 1330.0,1330,3,10
Trousers 3XL 1498.0,1498,3,10
Trousers 3XL 279.0,279,18,45
Trousers 3XL 292.0,292,4,10
Trousers 3XL 297.0,297,8,20
Trousers 3XL 298.0,298,2,5
Trousers 3XL 301.0,301,22,55
Trousers 3XL 315.0,315,2,5
Trousers 3XL 317.0,317,4,10
Trousers 3XL 319.0,319,12,30
Trousers 3XL 329.0,329,66,165
Trousers 3XL 330.0,330,16,40
Trousers 3XL 331.0,331,2,5
Trousers 3XL 344.0,344,6,15
Trousers 3XL 345.0,345,6,15
Trousers 3XL 346.0,346,10,25
Trousers 3XL 349.0,349,4,10
Trousers 3XL 351.0,351,2,5
Trousers 3XL 354.0,354,2,5
Trousers 3XL 359.0,359,2,5
Trousers 3XL 360.0,360,10,25
Trousers 3XL 365.0,365,6,15
Trousers 3XL 375.0,375,2,5
Trousers 3XL 377.0,377,4,10
Trousers 3XL 380.0,380,0,0
Trousers 3XL 385.0,385,4,10
Trousers 3XL 387.0,387,20,50
Trousers 3XL 388.0,388,6,15
Trousers 3XL 393.33,393.33,0,0
Trousers 3XL 399.0,399,32,80
Trousers 3XL 410.0,410,2,5
Trousers 3XL 413.0,413,8,20
Trousers 3XL 417.0,417,2,5
Trousers 3XL 421.0,421,2,5
Trousers 3XL 423.0,423,44,110
Trousers 3XL 424.76,424.76,0,0
Trousers 3XL 425.0,425,4,10
Trousers 3XL 432.0,432,4,10
Trousers 3XL 434.0,434,40,100
Trousers 3XL 446.0,446,2,5
Trousers 3XL 456.19,456.19,0,0
Trousers 3XL 463.0,463,44,110
Trousers 3XL 464.0,464,10,25
Trousers 3XL 469.0,469,22,55
Trousers 3XL 475.24,475.24,0,0
Trousers 3XL 483.0,483,4,10
Trousers 3XL 487.0,487,52,130
Trousers 3XL 488.57,488.57,0,0
Trousers 3XL 490.0,490,6,15
Trousers 3XL 493.0,493,6,15
Trousers 3XL 493.33,493.33,0,0
Trousers 3XL 495.0,495,8,20
Trousers 3XL 497.0,497,12,30
Trousers 3XL 498.0,498,4,10
Trousers 3XL 499.0,499,24,60
Trousers 3XL 507.0,507,28,70
Trousers 3XL 512.0,512,20,50
Trousers 3XL 513.0,513,18,45
Trousers 3XL 514.29,514.29,0,0
Trousers 3XL 518.0,518,176,440
Trousers 3XL 519.05,519.05,0,0
Trousers 3XL 522.0,522,12,30
Trousers 3XL 523.0,523,16,40
Trousers 3XL 528.0,528,4,10
Trousers 3XL 529.0,529,84,210
Trousers 3XL 536.19,536.19,0,0
Trousers 3XL 539.0,539,4,10
Trousers 3XL 540.0,540,118,295
Trousers 3XL 545.0,545,104,260
Trousers 3XL 549.0,549,4,10
Trousers 3XL 550.0,550,30,75
Trousers 3XL 563.0,563,20,50
Trousers 3XL 568.0,568,6,15
Trousers 3XL 570.0,570,4,10
Trousers 3XL 570.48,570.48,0,0
Trousers 3XL 572.0,572,2,5
Trousers 3XL 574.0,574,320,800
Trousers 3XL 588.0,588,4,10
Trousers 3XL 595.24,595.24,0,0
Trousers 3XL 599.0,599,130,325
Trousers 3XL 602.0,602,2,5
Trousers 3XL 617.14,617.14,0,0
Trousers 3XL 621.0,621,10,25
Trousers 3XL 625.0,625,78,195
Trousers 3XL 629.0,629,4,10
Trousers 3XL 633.33,633.33,0,0
Trousers 3XL 635.0,635,2,5
Trousers 3XL 648.0,648,24,60
Trousers 3XL 649.0,649,4,10
Trousers 3XL 665.0,665,52,130
Trousers 3XL 676.0,676,4,10
Trousers 3XL 690.0,690,50,125
Trousers 3XL 693.0,693,44,110
Trousers 3XL 713.33,713.33,0,0
Trousers 3XL 726.0,726,42,105
Trousers 3XL 743.0,743,2,5
Trousers 3XL 749.0,749,18,45
Trousers 3XL 750.0,750,6,15
Trousers 3XL 751.0,751,20,50
Trousers 3XL 758.0,758,70,175
Trousers 3XL 764.0,764,2,5
Trousers 3XL 791.0,791,2,5
Trousers 3XL 794.0,794,14,35
Trousers 3XL 798.0,798,4,10
Trousers 3XL 817.0,817,2,5
Trousers 3XL 826.0,826,6,15
Trousers 3XL 836.0,836,10,25
Trousers 3XL 852.0,852,4,10
Trousers 3XL 869.0,869,14,35
Trousers 3XL 925.0,925,8,20
Trousers 3XL 956.0,956,4,10
Trousers 3XL nan,,6,15
Trousers L 1039.0,1039,4,10
Trousers L 1386.0,1386,3,10
Trousers L 249.0,249,4,10
Trousers L 259.0,259,16,40
Trousers L 279.0,279,6,15
Trousers L 294.0,294,2,5
Trousers L 298.0,298,2,5
Trousers L 299.0,299,8,20
Trousers L 301.0,301,2,5
Trousers L 307.0,307,2,5
Trousers L 307.62,307.62,0,0
Trousers L 311.0,311,4,10
Trousers L 313.33,313.33,0,0
Trousers L 315.0,315,8,20
Trousers L 317.0,317,10,25
Trousers L 319.0,319,6,15
Trousers L 321.0,321,12,30
Trousers L 323.0,323,4,10
Trousers L 328.0,328,2,5
Trousers L 329.0,329,30,75
Trousers L 335.0,335,2,5
Trousers L 337.14,337.14,0,0
Trousers L 338.0,338,18,45
Trousers L 339.0,339,24,60
Trousers L 341.0,341,4,10
Trousers L 342.86,342.86,0,0
Trousers L 345.0,345,14,35
Trousers L 346.0,346,4,10
Trousers L 349.0,349,8,20
Trousers L 352.0,352,4,10
Trousers L 353.33,353.33,0,0
Trousers L 354.0,354,12,30
Trousers L 355.0,355,8,20
Trousers L 355.24,355.24,0,0
Trousers L 359.0,359,10,25
Trousers L 360.0,360,40,100
Trousers L 365.0,365,2,5
Trousers L 367.0,367,4,10
Trousers L 368.57,368.57,0,0
Trousers L 368.58,368.58,0,0
Trousers L 371.0,371,78,195
Trousers L 375.0,375,8,20
Trousers L 380.0,380,0,0
Trousers L 385.0,385,10,25
Trousers L 387.0,387,48,120
Trousers L 388.0,388,8,20
Trousers L 391.0,391,8,20
Trousers L 399.0,399,42,105
Trousers L 404.76,404.76,0,0
Trousers L 413.33,413.33,0,0
Trousers L 421.0,421,26,65
Trousers L 423.0,423,12,30
Trousers L 424.76,424.76,0,0
Trousers L 425.0,425,14,35
Trousers L 426.0,426,4,10
Trousers L 432.0,432,106,265
Trousers L 433.0,433,4,10
Trousers L 434.0,434,16,40
Trousers L 443.0,443,56,140
Trousers L 446.0,446,14,35
Trousers L 463.0,463,12,30
Trousers L 463.81,463.81,0,0
Trousers L 464.0,464,16,40
Trousers L 469.0,469,26,65
Trousers L 469.52,469.52,0,0
Trousers L 474.11,474.11,0,0
Trousers L 474.29,474.29,0,0
Trousers L 479.0,479,2,5
Trousers L 481.25,481.25,0,0
Trousers L 483.0,483,4,10
Trousers L 487.0,487,152,380
Trousers L 493.0,493,186,465
Trousers L 493.33,493.33,0,0
Trousers L 495.0,495,4,10
Trousers L 497.0,497,36,90
Trousers L 498.0,498,10,25
Trousers L 499.0,499,44,110
Trousers L 507.0,507,6,15
Trousers L 508.57,508.57,0,0
Trousers L 512.0,512,24,60
Trousers L 513.0,513,52,130
Trousers L 514.29,514.29,0,0
Trousers L 516.0,516,4,10
Trousers L 518.0,518,282,705
Trousers L 522.0,522,2,5
Trousers L 523.0,523,14,35
Trousers L 529.0,529,26,65
Trousers L 534.0,534,10,25
Trousers L 536.19,536.19,0,0
Trousers L 539.0,539,8,20
Trousers L 540.0,540,80,200
Trousers L 544.76,544.76,0,0
Trousers L 545.0,545,76,190
Trousers L 546.67,546.67,0,0
Trousers L 549.0,549,6,15
Trousers L 550.0,550,24,60
Trousers L 553.0,553,2,5
Trousers L 563.0,563,62,155
Trousers L 568.0,568,8,20
Trousers L 570.0,570,8,20
Trousers L 570.48,570.48,0,0
Trousers L 572.0,572,2,5
Trousers L 574.0,574,370,925
Trousers L 588.0,588,24,60
Trousers L 595.24,595.24,0,0
Trousers L 599.0,599,136,340
Trousers L 602.0,602,6,15
Trousers L 621.0,621,10,25
Trousers L 625.0,625,140,350
Trousers L 648.0,648,20,50
Trousers L 649.0,649,14,35
Trousers L 657.14,657.14,0,0
Trousers L 660.0,660,0,0
Trousers L 663.0,663,12,30
Trousers L 665.0,665,60,150
Trousers L 676.0,676,6,15
Trousers L 690.0,690,70,175
Trousers L 693.0,693,88,220
Trousers L 698.0,698,10,25
Trousers L 704.0,704,12,30
Trousers L 713.33,713.33,0,0
Trousers L 720.0,720,3,10
Trousers L 726.0,726,18,45
Trousers L 729.0,729,8,20
Trousers L 743.0,743,6,15
Trousers L 744.0,744,8,20
Trousers L 749.0,749,14,35
Trousers L 750.0,750,12,30
Trousers L 751.0,751,10,25
Trousers L 758.0,758,122,305
Trousers L 786.0,786,2,5
Trousers L 791.0,791,6,15
Trousers L 794.0,794,10,25
Trousers L 798.0,798,10,25
Trousers L 826.0,826,4,10
Trousers L 836.0,836,14,35
Trousers L 837.14,837.14,0,0
Trousers L 870.0,870,2,5
Trousers L 879.0,879,12,30
Trousers L 886.0,886,3,10
Trousers L 908.0,908,34,85
Trousers L 925.0,925,10,25
Trousers L 956.0,956,2,5
Trousers L 974.0,974,3,10
Trousers L 986.0,986,3,10
Trousers L nan,,0,0
Trousers M 1036.0,1036,3,10
Trousers M 1039.0,1039,2,5
Trousers M 1099.0,1099,2,5
Trousers M 1764.0,1764,4,15
Trousers M 1797.0,1797,4,15
Trousers M 286.67,286.67,0,0
Trousers M 298.0,298,2,5
Trousers M 299.0,299,6,15
Trousers M 301.0,301,12,30
Trousers M 305.71,305.71,0,0
Trousers M 307.0,307,4,10
Trousers M 311.0,311,2,5
Trousers M 314.0,314,2,5
Trousers M 314.29,314.29,0,0
Trousers M 315.0,315,2,5
Trousers M 317.0,317,10,25
Trousers M 323.0,323,6,15
Trousers M 324.0,324,4,10
Trousers M 329.0,329,58,145
Trousers M 329.52,329.52,0,0
Trousers M 330.0,330,6,15
Trousers M 331.0,331,6,15
Trousers M 338.0,338,20,50
Trousers M 339.0,339,30,75
Trousers M 341.0,341,4,10
Trousers M 341.9,341.9,0,0
Trousers M 342.86,342.86,0,0
Trousers M 343.0,343,2,5
Trousers M 345.0,345,2,5
Trousers M 346.0,346,6,15
Trousers M 349.0,349,2,5
Trousers M 353.33,353.33,0,0
Trousers M 354.0,354,8,20
Trousers M 355.0,355,2,5
Trousers M 359.0,359,14,35
Trousers M 360.0,360,26,65
Trousers M 365.0,365,2,5
Trousers M 367.0,367,2,5
Trousers M 368.57,368.57,0,0
Trousers M 371.0,371,76,190
Trousers M 372.0,372,2,5
Trousers M 372.38,372.38,0,0
Trousers M 375.0,375,2,5
Trousers M 376.0,376,2,5
Trousers M 380.0,380,0,0
Trousers M 385.0,385,6,15
Trousers M 387.0,387,52,130
Trousers M 388.0,388,4,10
Trousers M 391.0,391,2,5
Trousers M 393.33,393.33,0,0
Trousers M 399.0,399,56,140
Trousers M 411.43,411.43,0,0
Trousers M 413.0,413,8,20
Trousers M 417.0,417,2,5
Trousers M 421.0,421,4,10
Trousers M 421.9,421.9,0,0
Trousers M 423.0,423,2,5
Trousers M 424.76,424.76,0,0
Trousers M 425.0,425,4,10
Trousers M 432.0,432,94,235
Trousers M 433.0,433,2,5
Trousers M 434.0,434,30,75
Trousers M 440.95,440.95,0,0
Trousers M 443.0,443,68,170
Trousers M 446.0,446,6,15
Trousers M 460.0,460,12,30
Trousers M 463.0,463,82,205
Trousers M 463.8,463.8,0,0
Trousers M 463.81,463.81,0,0
Trousers M 464.0,464,28,70
Trousers M 465.0,465,2,5
Trousers M 469.0,469,20,50
Trousers M 473.0,473,4,10
Trousers M 473.33,473.33,0,0
Trousers M 474.29,474.29,0,0
Trousers M 475.24,475.24,0,0
Trousers M 484.0,484,8,20
Trousers M 487.0,487,130,325
Trousers M 490.0,490,2,5
Trousers M 493.0,493,80,200
Trousers M 493.33,493.33,0,0
Trousers M 495.0,495,6,15
Trousers M 497.0,497,8,20
Trousers M 498.0,498,6,15
Trousers M 499.0,499,46,115
Trousers M 507.0,507,10,25
Trousers M 512.0,512,48,120
Trousers M 513.0,513,28,70
Trousers M 514.29,514.29,0,0
Trousers M 516.0,516,10,25
Trousers M 518.0,518,330,825
Trousers M 519.05,519.05,0,0
Trousers M 522.0,522,12,30
Trousers M 523.0,523,6,15
Trousers M 523.81,523.81,0,0
Trousers M 526.67,526.67,0,0
Trousers M 529.0,529,16,40
Trousers M 539.0,539,4,10
Trousers M 540.0,540,68,170
Trousers M 545.0,545,172,430
Trousers M 546.67,546.67,0,0
Trousers M 549.0,549,12,30
Trousers M 550.0,550,22,55
Trousers M 553.0,553,4,10
Trousers M 560.0,560,2,5
Trousers M 563.0,563,82,205
Trousers M 568.0,568,12,30
Trousers M 572.0,572,4,10
Trousers M 574.0,574,428,1070
Trousers M 588.0,588,6,15
Trousers M 595.24,595.24,0,0
Trousers M 599.0,599,128,320
Trousers M 621.0,621,8,20
Trousers M 625.0,625,150,375
Trousers M 629.0,629,12,30
Trousers M 648.0,648,10,25
Trousers M 649.0,649,28,70
Trousers M 657.14,657.14,0,0
Trousers M 659.0,659,8,20
Trousers M 660.0,660,0,0
Trousers M 663.0,663,8,20
Trousers M 665.0,665,52,130
Trousers M 690.0,690,90,225
Trousers M 691.43,691.43,0,0
Trousers M 693.0,693,76,190
Trousers M 698.0,698,8,20
Trousers M 704.0,704,4,10
Trousers M 726.0,726,70,175
Trousers M 729.0,729,8,20
Trousers M 749.0,749,16,40
Trousers M 750.0,750,2,5
Trousers M 751.0,751,12,30
Trousers M 758.0,758,102,255
Trousers M 764.0,764,2,5
Trousers M 766.0,766,2,5
Trousers M 786.0,786,2,5
Trousers M 791.0,791,10,25
Trousers M 794.0,794,8,20
Trousers M 798.0,798,12,30
Trousers M 826.0,826,12,30
Trousers M 836.0,836,6,15
Trousers M 839.0,839,2,5
Trousers M 852.0,852,2,5
Trousers M 864.0,864,6,20
Trousers M 869.0,869,6,15
Trousers M 879.0,879,16,40
Trousers M 886.0,886,3,10
Trousers M 908.0,908,36,90
Trousers M 925.0,925,4,10
Trousers M 929.0,929,2,5
Trousers M 956.0,956,6,15
Trousers M 974.0,974,6,20
Trousers M nan,,0,0
Trousers S 1099.0,1099,2,5
Trousers S 259.0,259,4,10
Trousers S 279.0,279,2,5
Trousers S 294.0,294,2,5
Trousers S 297.0,297,2,5
Trousers S 299.0,299,8,20
Trousers S 301.0,301,14,35
Trousers S 309.0,309,6,15
Trousers S 313.33,313.33,0,0
Trousers S 315.0,315,8,20
Trousers S 317.0,317,2,5
Trousers S 319.0,319,2,5
Trousers S 319.05,319.05,0,0
Trousers S 321.0,321,2,5
Trousers S 328.0,328,2,5
Trousers S 329.0,329,38,95
Trousers S 330.0,330,20,50
Trousers S 333.0,333,2,5
Trousers S 335.0,335,2,5
Trousers S 338.0,338,14,35
Trousers S 339.0,339,22,55
Trousers S 342.86,342.86,0,0
Trousers S 343.0,343,2,5
Trousers S 345.0,345,8,20
Trousers S 346.0,346,12,30
Trousers S 349.0,349,10,25
Trousers S 351.0,351,2,5
Trousers S 352.0,352,2,5
Trousers S 354.0,354,26,65
Trousers S 359.0,359,22,55
Trousers S 359.05,359.05,0,0
Trousers S 360.0,360,24,60
Trousers S 361.0,361,2,5
Trousers S 365.0,365,6,15
Trousers S 367.0,367,2,5
Trousers S 368.57,368.57,0,0
Trousers S 371.0,371,24,60
Trousers S 377.0,377,10,25
Trousers S 377.14,377.14,0,0
Trousers S 380.0,380,0,0
Trousers S 385.0,385,6,15
Trousers S 387.0,387,48,120
Trousers S 388.0,388,10,25
Trousers S 391.0,391,12,30
Trousers S 396.0,396,8,20
Trousers S 399.0,399,56,140
Trousers S 412.0,412,2,5
Trousers S 413.0,413,4,10
Trousers S 421.0,421,8,20
Trousers S 423.0,423,14,35
Trousers S 425.0,425,4,10
Trousers S 432.0,432,88,220
Trousers S 434.0,434,20,50
Trousers S 440.95,440.95,0,0
Trousers S 446.0,446,6,15
Trousers S 463.0,463,42,105
Trousers S 463.81,463.81,0,0
Trousers S 464.0,464,2,5
Trousers S 469.0,469,20,50
Trousers S 469.52,469.52,0,0
Trousers S 473.0,473,4,10
Trousers S 475.0,475,2,5
Trousers S 475.24,475.24,0,0
Trousers S 481.25,481.25,0,0
Trousers S 483.0,483,2,5
Trousers S 484.0,484,14,35
Trousers S 487.0,487,124,310
Trousers S 490.0,490,4,10
Trousers S 493.0,493,56,140
Trousers S 493.33,493.33,0,0
Trousers S 497.0,497,2,5
Trousers S 498.0,498,8,20
Trousers S 499.0,499,28,70
Trousers S 512.0,512,4,10
Trousers S 513.0,513,34,85
Trousers S 518.0,518,186,465
Trousers S 519.0,519,4,10
Trousers S 519.05,519.05,0,0
Trousers S 522.0,522,12,30
Trousers S 522.86,522.86,0,0
Trousers S 523.0,523,8,20
Trousers S 529.0,529,18,45
Trousers S 531.0,531,8,20
Trousers S 534.0,534,6,15
Trousers S 539.0,539,8,20
Trousers S 540.0,540,62,155
Trousers S 542.86,542.86,0,0
Trousers S 545.0,545,120,300
Trousers S 546.67,546.67,0,0
Trousers S 549.0,549,8,20
Trousers S 550.0,550,6,15
Trousers S 560.0,560,2,5
Trousers S 563.0,563,32,80
Trousers S 568.0,568,8,20
Trousers S 570.0,570,8,20
Trousers S 572.0,572,2,5
Trousers S 573.0,573,2,5
Trousers S 574.0,574,200,500
